"Plot Title: 20781943"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20781943, SEN S/N: 20781943)","Full Range, μS/cm (LGR S/N: 20781943, SEN S/N: 20781943)","Temp, °C (LGR S/N: 20781943, SEN S/N: 20781943)"
4020,20-03-23 07:40:00 AM,12.5,9.9,13.73
4021,20-03-23 07:45:00 AM,12.5,9.5,13.70
4022,20-03-23 07:50:00 AM,12.5,9.9,13.69
4023,20-03-23 07:55:00 AM,12.5,9.9,13.69
4024,20-03-23 08:00:00 AM,12.5,9.5,13.69
4025,20-03-23 08:05:00 AM,12.6,9.5,13.68
4026,20-03-23 08:10:00 AM,12.5,10.2,13.68
4027,20-03-23 08:15:00 AM,12.6,9.5,13.66
4028,20-03-23 08:20:00 AM,12.6,10.2,13.64
4029,20-03-23 08:25:00 AM,12.6,9.9,13.63
4030,20-03-23 08:30:00 AM,12.5,9.5,13.63
4031,20-03-23 08:35:00 AM,12.4,9.9,13.61
4032,20-03-23 08:40:00 AM,12.5,9.5,13.61
4033,20-03-23 08:45:00 AM,12.5,9.5,13.60
4034,20-03-23 08:50:00 AM,12.4,9.5,13.58
4035,20-03-23 08:55:00 AM,12.4,9.5,13.58
4036,20-03-23 09:00:00 AM,12.4,9.9,13.57
4037,20-03-23 09:05:00 AM,12.4,9.5,13.55
4038,20-03-23 09:10:00 AM,12.4,9.9,13.55
4039,20-03-23 09:15:00 AM,12.4,9.5,13.55
4040,20-03-23 09:20:00 AM,12.5,9.5,13.55
4041,20-03-23 09:25:00 AM,12.4,9.5,13.52
4042,20-03-23 09:30:00 AM,12.4,9.5,13.52
4043,20-03-23 09:35:00 AM,12.5,9.5,13.51
4044,20-03-23 09:40:00 AM,12.5,9.5,13.51
4045,20-03-23 09:45:00 AM,12.5,9.5,13.50
4046,20-03-23 09:50:00 AM,12.6,9.5,13.50
4047,20-03-23 09:55:00 AM,12.5,9.9,13.48
4048,20-03-23 10:00:00 AM,12.5,9.9,13.46
4049,20-03-23 10:05:00 AM,12.5,9.9,13.46
4050,20-03-23 10:10:00 AM,12.5,9.5,13.46
4051,20-03-23 10:15:00 AM,12.5,9.5,13.46
4052,20-03-23 10:20:00 AM,12.4,9.9,13.45
4053,20-03-23 10:25:00 AM,12.4,9.5,13.45
4054,20-03-23 10:30:00 AM,12.4,9.9,13.44
4055,20-03-23 10:35:00 AM,12.4,9.5,13.43
4056,20-03-23 10:40:00 AM,12.4,9.5,13.44
4057,20-03-23 10:45:00 AM,12.5,9.5,13.43
4058,20-03-23 10:50:00 AM,12.4,9.9,13.42
4059,20-03-23 10:55:00 AM,12.4,9.9,13.41
4060,20-03-23 11:00:00 AM,12.5,9.5,13.39
4061,20-03-23 11:05:00 AM,12.4,9.5,13.41
4062,20-03-23 11:10:00 AM,12.4,9.5,13.39
4063,20-03-23 11:15:00 AM,12.4,9.5,13.36
4064,20-03-23 11:20:00 AM,12.4,9.9,13.37
4065,20-03-23 11:25:00 AM,12.4,9.5,13.37
4066,20-03-23 11:30:00 AM,12.4,9.5,13.37
4067,20-03-23 11:35:00 AM,12.4,9.5,13.37
4068,20-03-23 11:40:00 AM,12.4,9.5,13.36
4069,20-03-23 11:45:00 AM,12.4,9.5,13.36
4070,20-03-23 11:50:00 AM,12.4,9.5,13.36
4071,20-03-23 11:55:00 AM,12.6,10.2,13.36
4072,20-03-23 12:00:00 PM,12.5,9.5,13.35
4073,20-03-23 12:05:00 PM,12.4,9.9,13.35
4074,20-03-23 12:10:00 PM,12.5,9.9,13.35
4075,20-03-23 12:15:00 PM,12.4,9.9,13.33
4076,20-03-23 12:20:00 PM,12.4,9.5,13.32
4077,20-03-23 12:25:00 PM,12.4,9.5,13.31
4078,20-03-23 12:30:00 PM,12.4,9.9,13.31
4079,20-03-23 12:35:00 PM,12.4,9.5,13.31
4080,20-03-23 12:40:00 PM,12.4,9.5,13.30
4081,20-03-23 12:45:00 PM,12.4,9.5,13.30
4082,20-03-23 12:50:00 PM,12.4,9.5,13.29
4083,20-03-23 12:55:00 PM,12.4,9.5,13.29
4084,20-03-23 01:00:00 PM,12.4,9.5,13.29
4085,20-03-23 01:05:00 PM,12.4,9.5,13.29
4086,20-03-23 01:10:00 PM,12.4,9.5,13.27
4087,20-03-23 01:15:00 PM,12.4,9.5,13.26
4088,20-03-23 01:20:00 PM,12.3,9.5,13.25
4089,20-03-23 01:25:00 PM,12.3,9.5,13.25
4090,20-03-23 01:30:00 PM,12.2,9.5,13.24
4091,20-03-23 01:35:00 PM,12.3,9.5,13.24
4092,20-03-23 01:40:00 PM,12.3,9.5,13.23
4093,20-03-23 01:45:00 PM,12.3,9.5,13.23
4094,20-03-23 01:50:00 PM,12.4,9.5,13.23
4095,20-03-23 01:55:00 PM,12.4,9.9,13.23
4096,20-03-23 02:00:00 PM,12.4,9.5,13.23
4097,20-03-23 02:05:00 PM,12.4,9.5,13.23
4098,20-03-23 02:10:00 PM,12.3,9.5,13.21
4099,20-03-23 02:15:00 PM,12.3,9.5,13.21
4100,20-03-23 02:20:00 PM,12.3,9.5,13.23
4101,20-03-23 02:25:00 PM,12.4,9.5,13.24
4102,20-03-23 02:30:00 PM,12.4,9.5,13.24
4103,20-03-23 02:35:00 PM,12.4,9.5,13.24
4104,20-03-23 02:40:00 PM,12.4,9.9,13.25
4105,20-03-23 02:45:00 PM,12.4,9.9,13.26
4106,20-03-23 02:50:00 PM,12.5,9.5,13.25
4107,20-03-23 02:55:00 PM,12.5,9.5,13.26
4108,20-03-23 03:00:00 PM,12.5,9.9,13.26
4109,20-03-23 03:05:00 PM,12.4,9.9,13.26
4110,20-03-23 03:10:00 PM,12.4,9.9,13.26
4111,20-03-23 03:15:00 PM,12.4,9.5,13.27
4112,20-03-23 03:20:00 PM,12.4,9.5,13.27
4113,20-03-23 03:25:00 PM,12.4,9.9,13.29
4114,20-03-23 03:30:00 PM,12.4,9.5,13.27
4115,20-03-23 03:35:00 PM,12.4,9.9,13.29
4116,20-03-23 03:40:00 PM,12.4,9.9,13.29
4117,20-03-23 03:45:00 PM,12.3,9.5,13.30
4118,20-03-23 03:50:00 PM,12.3,9.5,13.30
4119,20-03-23 03:55:00 PM,12.4,9.5,13.30
4120,20-03-23 04:00:00 PM,12.4,9.5,13.30
4121,20-03-23 04:05:00 PM,12.4,9.9,13.31
4122,20-03-23 04:10:00 PM,12.4,9.5,13.30
4123,20-03-23 04:15:00 PM,12.4,9.5,13.31
4124,20-03-23 04:20:00 PM,12.4,9.5,13.32
4125,20-03-23 04:25:00 PM,12.4,9.5,13.32
4126,20-03-23 04:30:00 PM,12.4,9.5,13.32
4127,20-03-23 04:35:00 PM,12.4,9.5,13.32
4128,20-03-23 04:40:00 PM,12.4,9.9,13.32
4129,20-03-23 04:45:00 PM,12.4,9.5,13.33
4130,20-03-23 04:50:00 PM,12.4,9.5,13.33
4131,20-03-23 04:55:00 PM,12.4,9.5,13.33
4132,20-03-23 05:00:00 PM,12.4,9.5,13.33
4133,20-03-23 05:05:00 PM,12.4,9.9,13.33
4134,20-03-23 05:10:00 PM,12.4,9.9,13.33
4135,20-03-23 05:15:00 PM,12.5,9.5,13.33
4136,20-03-23 05:20:00 PM,12.5,9.5,13.32
4137,20-03-23 05:25:00 PM,12.4,9.9,13.33
4138,20-03-23 05:30:00 PM,12.5,9.5,13.33
4139,20-03-23 05:35:00 PM,12.4,9.5,13.33
4140,20-03-23 05:40:00 PM,12.4,9.5,13.35
4141,20-03-23 05:45:00 PM,12.4,9.9,13.33
4142,20-03-23 05:50:00 PM,12.4,9.5,13.35
4143,20-03-23 05:55:00 PM,12.3,9.5,13.33
4144,20-03-23 06:00:00 PM,12.4,9.5,13.33
4145,20-03-23 06:05:00 PM,12.4,9.9,13.33
4146,20-03-23 06:10:00 PM,12.4,9.5,13.33
4147,20-03-23 06:15:00 PM,12.4,9.5,13.33
4148,20-03-23 06:20:00 PM,12.4,9.9,13.33
4149,20-03-23 06:25:00 PM,12.4,9.5,13.33
4150,20-03-23 06:30:00 PM,12.4,9.5,13.32
4151,20-03-23 06:35:00 PM,12.4,9.5,13.31
4152,20-03-23 06:40:00 PM,12.4,9.5,13.32
4153,20-03-23 06:45:00 PM,12.4,9.5,13.32
4154,20-03-23 06:50:00 PM,12.4,9.5,13.32
4155,20-03-23 06:55:00 PM,12.4,9.5,13.32
4156,20-03-23 07:00:00 PM,12.5,9.9,13.30
4157,20-03-23 07:05:00 PM,12.5,9.5,13.30
4158,20-03-23 07:10:00 PM,12.5,9.9,13.30
4159,20-03-23 07:15:00 PM,12.4,9.5,13.30
4160,20-03-23 07:20:00 PM,12.4,9.9,13.30
4161,20-03-23 07:25:00 PM,12.4,9.5,13.27
4162,20-03-23 07:30:00 PM,12.4,9.5,13.30
4163,20-03-23 07:35:00 PM,12.4,9.5,13.29
4164,20-03-23 07:40:00 PM,12.4,9.5,13.29
4165,20-03-23 07:45:00 PM,12.4,9.9,13.29
4166,20-03-23 07:50:00 PM,12.4,9.5,13.27
4167,20-03-23 07:55:00 PM,12.5,9.5,13.27
4168,20-03-23 08:00:00 PM,12.6,9.5,13.27
4169,20-03-23 08:05:00 PM,12.6,9.5,13.26
4170,20-03-23 08:10:00 PM,12.4,9.9,13.26
4171,20-03-23 08:15:00 PM,12.5,9.5,13.26
4172,20-03-23 08:20:00 PM,12.5,9.5,13.26
4173,20-03-23 08:25:00 PM,12.4,9.9,13.25
4174,20-03-23 08:30:00 PM,12.4,9.5,13.25
4175,20-03-23 08:35:00 PM,12.3,9.9,13.24
4176,20-03-23 08:40:00 PM,12.3,9.5,13.23
4177,20-03-23 08:45:00 PM,12.4,9.9,13.23
4178,20-03-23 08:50:00 PM,12.4,9.5,13.21
4179,20-03-23 08:55:00 PM,12.4,9.5,13.21
4180,20-03-23 09:00:00 PM,12.3,9.9,13.21
4181,20-03-23 09:05:00 PM,12.4,9.9,13.19
4182,20-03-23 09:10:00 PM,12.1,9.5,13.19
4183,20-03-23 09:15:00 PM,12.2,9.5,13.19
4184,20-03-23 09:20:00 PM,12.3,9.5,13.18
4185,20-03-23 09:25:00 PM,12.2,9.5,13.18
4186,20-03-23 09:30:00 PM,12.2,9.5,13.17
4187,20-03-23 09:35:00 PM,12.5,9.9,13.16
4188,20-03-23 09:40:00 PM,12.3,9.9,13.16
4189,20-03-23 09:45:00 PM,12.3,9.5,13.14
4190,20-03-23 09:50:00 PM,12.2,9.5,13.13
4191,20-03-23 09:55:00 PM,12.2,9.5,13.12
4192,20-03-23 10:00:00 PM,12.2,9.5,13.11
4193,20-03-23 10:05:00 PM,12.2,9.5,13.11
4194,20-03-23 10:10:00 PM,12.2,9.5,13.11
4195,20-03-23 10:15:00 PM,12.3,9.5,13.08
4196,20-03-23 10:20:00 PM,12.3,9.5,13.08
4197,20-03-23 10:25:00 PM,12.3,9.5,13.08
4198,20-03-23 10:30:00 PM,12.0,9.5,13.04
4199,20-03-23 10:35:00 PM,12.1,9.5,13.05
4200,20-03-23 10:40:00 PM,12.2,9.5,13.02
4201,20-03-23 10:45:00 PM,12.1,9.5,13.01
4202,20-03-23 10:50:00 PM,12.2,9.5,13.02
4203,20-03-23 10:55:00 PM,12.2,9.5,13.01
4204,20-03-23 11:00:00 PM,12.2,9.5,13.00
4205,20-03-23 11:05:00 PM,12.2,9.5,12.99
4206,20-03-23 11:10:00 PM,12.2,9.9,12.99
4207,20-03-23 11:15:00 PM,12.2,9.5,12.98
4208,20-03-23 11:20:00 PM,12.2,9.5,12.97
4209,20-03-23 11:25:00 PM,12.2,9.5,12.97
4210,20-03-23 11:30:00 PM,12.2,9.9,12.95
4211,20-03-23 11:35:00 PM,12.2,9.5,12.94
4212,20-03-23 11:40:00 PM,12.2,9.5,12.93
4213,20-03-23 11:45:00 PM,12.3,9.5,12.92
4214,20-03-23 11:50:00 PM,12.2,9.9,12.92
4215,20-03-23 11:55:00 PM,12.3,9.5,12.91
4216,20-03-24 12:00:00 AM,12.2,9.5,12.88
4217,20-03-24 12:05:00 AM,12.1,9.5,12.88
4218,20-03-24 12:10:00 AM,12.2,9.5,12.87
4219,20-03-24 12:15:00 AM,12.2,9.5,12.87
4220,20-03-24 12:20:00 AM,12.1,9.5,12.85
4221,20-03-24 12:25:00 AM,12.1,9.5,12.85
4222,20-03-24 12:30:00 AM,12.2,9.5,12.82
4223,20-03-24 12:35:00 AM,12.2,9.5,12.82
4224,20-03-24 12:40:00 AM,12.2,9.5,12.80
4225,20-03-24 12:45:00 AM,12.2,9.5,12.80
4226,20-03-24 12:50:00 AM,12.2,9.5,12.79
4227,20-03-24 12:55:00 AM,12.1,9.5,12.76
4228,20-03-24 01:00:00 AM,12.1,9.5,12.76
4229,20-03-24 01:05:00 AM,12.2,9.5,12.75
4230,20-03-24 01:10:00 AM,12.2,9.5,12.75
4231,20-03-24 01:15:00 AM,12.2,9.5,12.74
4232,20-03-24 01:20:00 AM,12.2,9.5,12.73
4233,20-03-24 01:25:00 AM,12.2,9.5,12.72
4234,20-03-24 01:30:00 AM,12.2,9.5,12.69
4235,20-03-24 01:35:00 AM,12.1,9.5,12.69
4236,20-03-24 01:40:00 AM,12.1,9.5,12.68
4237,20-03-24 01:45:00 AM,12.1,9.9,12.68
4238,20-03-24 01:50:00 AM,12.2,9.5,12.67
4239,20-03-24 01:55:00 AM,12.2,9.5,12.66
4240,20-03-24 02:00:00 AM,12.2,9.5,12.66
4241,20-03-24 02:05:00 AM,12.2,9.5,12.64
4242,20-03-24 02:10:00 AM,12.2,9.5,12.63
4243,20-03-24 02:15:00 AM,12.2,9.5,12.63
4244,20-03-24 02:20:00 AM,12.2,9.5,12.62
4245,20-03-24 02:25:00 AM,12.2,9.5,12.61
4246,20-03-24 02:30:00 AM,12.2,9.5,12.60
4247,20-03-24 02:35:00 AM,12.2,9.5,12.60
4248,20-03-24 02:40:00 AM,12.2,9.5,12.58
4249,20-03-24 02:45:00 AM,12.4,9.5,12.57
4250,20-03-24 02:50:00 AM,12.0,9.5,12.56
4251,20-03-24 02:55:00 AM,12.1,9.5,12.55
4252,20-03-24 03:00:00 AM,12.2,9.5,12.54
4253,20-03-24 03:05:00 AM,12.2,9.5,12.54
4254,20-03-24 03:10:00 AM,12.2,9.5,12.52
4255,20-03-24 03:15:00 AM,12.2,9.9,12.52
4256,20-03-24 03:20:00 AM,12.2,9.5,12.52
4257,20-03-24 03:25:00 AM,12.2,9.5,12.52
4258,20-03-24 03:30:00 AM,12.2,9.5,12.51
4259,20-03-24 03:35:00 AM,11.9,9.5,12.50
4260,20-03-24 03:40:00 AM,12.0,9.5,12.49
4261,20-03-24 03:45:00 AM,12.1,9.5,12.49
4262,20-03-24 03:50:00 AM,12.1,9.5,12.49
4263,20-03-24 03:55:00 AM,12.2,9.5,12.48
4264,20-03-24 04:00:00 AM,12.2,9.5,12.48
4265,20-03-24 04:05:00 AM,12.1,9.5,12.48
4266,20-03-24 04:10:00 AM,12.1,9.5,12.47
4267,20-03-24 04:15:00 AM,12.1,9.5,12.47
4268,20-03-24 04:20:00 AM,12.1,9.5,12.45
4269,20-03-24 04:25:00 AM,12.1,9.5,12.44
4270,20-03-24 04:30:00 AM,12.1,9.5,12.43
4271,20-03-24 04:35:00 AM,12.2,9.5,12.43
4272,20-03-24 04:40:00 AM,12.2,9.5,12.42
4273,20-03-24 04:45:00 AM,12.2,9.5,12.42
4274,20-03-24 04:50:00 AM,12.2,9.5,12.42
4275,20-03-24 04:55:00 AM,12.2,9.5,12.39
4276,20-03-24 05:00:00 AM,12.3,9.5,12.41
4277,20-03-24 05:05:00 AM,12.3,9.5,12.39
4278,20-03-24 05:10:00 AM,12.3,9.5,12.38
4279,20-03-24 05:15:00 AM,12.3,9.5,12.39
4280,20-03-24 05:20:00 AM,12.2,9.5,12.37
4281,20-03-24 05:25:00 AM,12.2,9.5,12.37
4282,20-03-24 05:30:00 AM,12.2,9.5,12.37
4283,20-03-24 05:35:00 AM,12.1,9.5,12.35
4284,20-03-24 05:40:00 AM,12.1,9.5,12.36
4285,20-03-24 05:45:00 AM,12.2,9.5,12.35
4286,20-03-24 05:50:00 AM,12.1,9.5,12.35
4287,20-03-24 05:55:00 AM,12.2,9.5,12.33
4288,20-03-24 06:00:00 AM,12.2,9.5,12.32
4289,20-03-24 06:05:00 AM,12.1,9.5,12.32
4290,20-03-24 06:10:00 AM,12.1,9.5,12.31
4291,20-03-24 06:15:00 AM,12.1,9.5,12.31
4292,20-03-24 06:20:00 AM,12.2,9.1,12.30
4293,20-03-24 06:25:00 AM,12.3,9.5,12.29
4294,20-03-24 06:30:00 AM,12.0,9.5,12.29
4295,20-03-24 06:35:00 AM,12.0,9.1,12.27
4296,20-03-24 06:40:00 AM,12.0,9.5,12.27
4297,20-03-24 06:45:00 AM,12.1,9.5,12.27
4298,20-03-24 06:50:00 AM,12.2,9.5,12.26
4299,20-03-24 06:55:00 AM,12.1,9.5,12.26
4300,20-03-24 07:00:00 AM,12.1,9.5,12.26
4301,20-03-24 07:05:00 AM,12.2,9.5,12.26
4302,20-03-24 07:10:00 AM,12.3,9.5,12.26
4303,20-03-24 07:15:00 AM,12.3,9.5,12.25
4304,20-03-24 07:20:00 AM,12.3,9.5,12.24
4305,20-03-24 07:25:00 AM,12.3,9.5,12.25
4306,20-03-24 07:30:00 AM,12.3,9.5,12.24
4307,20-03-24 07:35:00 AM,12.3,9.9,12.22
4308,20-03-24 07:40:00 AM,12.3,9.5,12.23
4309,20-03-24 07:45:00 AM,12.2,9.5,12.22
4310,20-03-24 07:50:00 AM,12.2,9.5,12.23
4311,20-03-24 07:55:00 AM,12.2,9.5,12.22
4312,20-03-24 08:00:00 AM,12.2,9.5,12.22
4313,20-03-24 08:05:00 AM,12.2,9.5,12.20
4314,20-03-24 08:10:00 AM,12.1,9.5,12.19
4315,20-03-24 08:15:00 AM,12.1,9.5,12.19
4316,20-03-24 08:20:00 AM,12.0,9.5,12.19
4317,20-03-24 08:25:00 AM,12.1,9.5,12.19
4318,20-03-24 08:30:00 AM,12.2,9.5,12.19
4319,20-03-24 08:35:00 AM,12.3,9.5,12.18
4320,20-03-24 08:40:00 AM,12.3,9.5,12.18
4321,20-03-24 08:45:00 AM,12.3,9.5,12.17
4322,20-03-24 08:50:00 AM,12.3,9.9,12.18
4323,20-03-24 08:55:00 AM,12.3,9.5,12.18
4324,20-03-24 09:00:00 AM,12.3,9.5,12.17
4325,20-03-24 09:05:00 AM,12.2,9.5,12.18
4326,20-03-24 09:10:00 AM,12.2,9.5,12.18
4327,20-03-24 09:15:00 AM,12.1,9.5,12.18
4328,20-03-24 09:20:00 AM,12.1,9.5,12.18
4329,20-03-24 09:25:00 AM,12.2,9.5,12.18
4330,20-03-24 09:30:00 AM,12.1,9.5,12.18
4331,20-03-24 09:35:00 AM,12.1,9.5,12.18
4332,20-03-24 09:40:00 AM,12.2,9.5,12.19
4333,20-03-24 09:45:00 AM,12.2,9.5,12.18
4334,20-03-24 09:50:00 AM,12.2,9.5,12.19
4335,20-03-24 09:55:00 AM,12.1,9.5,12.19
4336,20-03-24 10:00:00 AM,12.1,9.5,12.19
4337,20-03-24 10:05:00 AM,12.0,9.5,12.19
4338,20-03-24 10:10:00 AM,12.2,9.5,12.20
4339,20-03-24 10:15:00 AM,12.2,9.5,12.20
4340,20-03-24 10:20:00 AM,12.1,9.5,12.20
4341,20-03-24 10:25:00 AM,12.1,9.5,12.20
4342,20-03-24 10:30:00 AM,12.1,9.5,12.22
4343,20-03-24 10:35:00 AM,12.1,9.5,12.22
4344,20-03-24 10:40:00 AM,12.1,9.5,12.23
4345,20-03-24 10:45:00 AM,12.2,9.5,12.23
4346,20-03-24 10:50:00 AM,12.2,9.5,12.25
4347,20-03-24 10:55:00 AM,12.2,9.5,12.26
4348,20-03-24 11:00:00 AM,12.0,9.1,12.27
4349,20-03-24 11:05:00 AM,12.0,9.5,12.26
4350,20-03-24 11:10:00 AM,12.0,9.5,12.27
4351,20-03-24 11:15:00 AM,12.1,9.5,12.31
4352,20-03-24 11:20:00 AM,12.1,9.9,12.31
4353,20-03-24 11:25:00 AM,12.1,9.5,12.30
4354,20-03-24 11:30:00 AM,12.1,9.5,12.31
4355,20-03-24 11:35:00 AM,12.1,9.5,12.32
4356,20-03-24 11:40:00 AM,12.0,9.5,12.33
4357,20-03-24 11:45:00 AM,12.1,9.5,12.37
4358,20-03-24 11:50:00 AM,12.1,9.5,12.38
4359,20-03-24 11:55:00 AM,12.1,9.5,12.38
4360,20-03-24 12:00:00 PM,12.0,9.5,12.41
4361,20-03-24 12:05:00 PM,12.1,9.5,12.41
4362,20-03-24 12:10:00 PM,12.1,9.5,12.42
4363,20-03-24 12:15:00 PM,12.1,9.5,12.42
4364,20-03-24 12:20:00 PM,12.0,9.5,12.42
4365,20-03-24 12:25:00 PM,12.1,9.5,12.42
4366,20-03-24 12:30:00 PM,12.2,9.5,12.43
4367,20-03-24 12:35:00 PM,12.1,9.5,12.47
4368,20-03-24 12:40:00 PM,12.2,9.5,12.47
4369,20-03-24 12:45:00 PM,12.1,9.5,12.49
4370,20-03-24 12:50:00 PM,12.1,9.5,12.52
4371,20-03-24 12:55:00 PM,12.1,9.5,12.52
4372,20-03-24 01:00:00 PM,12.1,9.5,12.54
4373,20-03-24 01:05:00 PM,12.2,9.9,12.54
4374,20-03-24 01:10:00 PM,12.2,9.5,12.54
4375,20-03-24 01:15:00 PM,12.2,9.5,12.57
4376,20-03-24 01:20:00 PM,12.2,9.5,12.56
4377,20-03-24 01:25:00 PM,12.2,9.5,12.57
4378,20-03-24 01:30:00 PM,12.2,9.5,12.58
4379,20-03-24 01:35:00 PM,12.2,9.5,12.57
4380,20-03-24 01:40:00 PM,12.2,9.5,12.58
4381,20-03-24 01:45:00 PM,12.1,9.5,12.60
4382,20-03-24 01:50:00 PM,12.2,9.5,12.63
4383,20-03-24 01:55:00 PM,12.1,9.5,12.64
4384,20-03-24 02:00:00 PM,12.2,9.5,12.64
4385,20-03-24 02:05:00 PM,12.2,9.5,12.63
4386,20-03-24 02:10:00 PM,12.2,9.5,12.62
4387,20-03-24 02:15:00 PM,12.2,9.9,12.63
4388,20-03-24 02:20:00 PM,12.2,9.5,12.64
4389,20-03-24 02:25:00 PM,12.2,9.5,12.64
4390,20-03-24 02:30:00 PM,12.2,9.5,12.64
4391,20-03-24 02:35:00 PM,12.3,9.9,12.64
4392,20-03-24 02:40:00 PM,12.2,9.5,12.67
4393,20-03-24 02:45:00 PM,12.2,9.5,12.67
4394,20-03-24 02:50:00 PM,12.2,9.5,12.67
4395,20-03-24 02:55:00 PM,12.2,9.5,12.67
4396,20-03-24 03:00:00 PM,12.2,9.5,12.68
4397,20-03-24 03:05:00 PM,12.2,9.5,12.69
4398,20-03-24 03:10:00 PM,12.3,9.9,12.68
4399,20-03-24 03:15:00 PM,12.4,9.5,12.68
4400,20-03-24 03:20:00 PM,12.3,9.9,12.69
4401,20-03-24 03:25:00 PM,12.3,9.5,12.69
4402,20-03-24 03:30:00 PM,12.4,9.5,12.70
4403,20-03-24 03:35:00 PM,12.3,9.9,12.70
4404,20-03-24 03:40:00 PM,12.3,9.9,12.69
4405,20-03-24 03:45:00 PM,12.2,9.5,12.70
4406,20-03-24 03:50:00 PM,12.3,9.5,12.72
4407,20-03-24 03:55:00 PM,12.3,9.5,12.72
4408,20-03-24 04:00:00 PM,12.3,9.9,12.73
4409,20-03-24 04:05:00 PM,12.4,9.9,12.74
4410,20-03-24 04:10:00 PM,12.5,9.5,12.75
4411,20-03-24 04:15:00 PM,12.4,9.5,12.77
4412,20-03-24 04:20:00 PM,12.3,9.5,12.77
4413,20-03-24 04:25:00 PM,12.4,9.5,12.76
4414,20-03-24 04:30:00 PM,12.4,9.5,12.77
4415,20-03-24 04:35:00 PM,12.5,9.9,12.77
4416,20-03-24 04:40:00 PM,12.4,9.5,12.79
4417,20-03-24 04:45:00 PM,12.4,9.9,12.79
4418,20-03-24 04:50:00 PM,12.4,9.9,12.79
4419,20-03-24 04:55:00 PM,12.3,9.9,12.77
4420,20-03-24 05:00:00 PM,12.3,9.9,12.79
4421,20-03-24 05:05:00 PM,12.5,9.5,12.79
4422,20-03-24 05:10:00 PM,12.4,9.5,12.79
4423,20-03-24 05:15:00 PM,12.4,9.9,12.80
4424,20-03-24 05:20:00 PM,12.4,9.5,12.80
4425,20-03-24 05:25:00 PM,12.5,9.9,12.80
4426,20-03-24 05:30:00 PM,12.5,9.9,12.81
4427,20-03-24 05:35:00 PM,12.5,9.9,12.82
4428,20-03-24 05:40:00 PM,12.6,9.9,12.82
4429,20-03-24 05:45:00 PM,12.6,9.9,12.83
4430,20-03-24 05:50:00 PM,12.6,9.5,12.85
4431,20-03-24 05:55:00 PM,12.7,10.2,12.85
4432,20-03-24 06:00:00 PM,12.7,10.2,12.85
4433,20-03-24 06:05:00 PM,12.7,10.2,12.85
4434,20-03-24 06:10:00 PM,12.7,10.2,12.86
4435,20-03-24 06:15:00 PM,12.9,10.2,12.85
4436,20-03-24 06:20:00 PM,12.8,10.2,12.86
4437,20-03-24 06:25:00 PM,12.8,10.2,12.86
4438,20-03-24 06:30:00 PM,12.8,10.2,12.86
4439,20-03-24 06:35:00 PM,12.8,10.2,12.87
4440,20-03-24 06:40:00 PM,12.9,10.2,12.87
4441,20-03-24 06:45:00 PM,12.7,9.9,12.87
4442,20-03-24 06:50:00 PM,12.7,9.9,12.87
4443,20-03-24 06:55:00 PM,12.8,10.2,12.89
4444,20-03-24 07:00:00 PM,12.3,9.9,12.83
4445,20-03-24 07:05:00 PM,12.1,9.5,12.86
4446,20-03-24 07:10:00 PM,12.1,9.5,12.88
4447,20-03-24 07:15:00 PM,12.1,9.5,12.87
4448,20-03-24 07:20:00 PM,12.9,10.2,12.88
4449,20-03-24 07:25:00 PM,12.2,9.5,12.87
4450,20-03-24 07:30:00 PM,12.2,9.5,12.86
4451,20-03-24 07:35:00 PM,12.3,9.5,12.85
4452,20-03-24 07:40:00 PM,12.3,9.5,12.83
4453,20-03-24 07:45:00 PM,12.3,9.5,12.83
4454,20-03-24 07:50:00 PM,12.3,9.9,12.82
4455,20-03-24 07:55:00 PM,12.4,9.5,12.81
4456,20-03-24 08:00:00 PM,12.4,9.5,12.81
4457,20-03-24 08:05:00 PM,12.5,9.9,12.81
4458,20-03-24 08:10:00 PM,12.5,9.9,12.81
4459,20-03-24 08:15:00 PM,12.5,9.9,12.81
4460,20-03-24 08:20:00 PM,12.5,9.9,12.81
4461,20-03-24 08:25:00 PM,12.5,9.9,12.80
4462,20-03-24 08:30:00 PM,12.4,9.9,12.81
4463,20-03-24 08:35:00 PM,12.2,9.5,12.80
4464,20-03-24 08:40:00 PM,12.2,9.5,12.80
4465,20-03-24 08:45:00 PM,12.2,9.5,12.77
4466,20-03-24 08:50:00 PM,12.2,9.5,12.77
4467,20-03-24 08:55:00 PM,12.2,9.5,12.77
4468,20-03-24 09:00:00 PM,12.2,9.5,12.76
4469,20-03-24 09:05:00 PM,12.2,9.5,12.76
4470,20-03-24 09:10:00 PM,12.2,9.5,12.76
4471,20-03-24 09:15:00 PM,12.1,9.5,12.75
4472,20-03-24 09:20:00 PM,12.1,9.5,12.74
4473,20-03-24 09:25:00 PM,12.6,10.2,12.73
4474,20-03-24 09:30:00 PM,12.1,9.5,12.73
4475,20-03-24 09:35:00 PM,12.1,9.5,12.73
4476,20-03-24 09:40:00 PM,12.1,9.5,12.72
4477,20-03-24 09:45:00 PM,12.1,9.5,12.70
4478,20-03-24 09:50:00 PM,12.1,9.5,12.72
4479,20-03-24 09:55:00 PM,12.1,9.5,12.70
4480,20-03-24 10:00:00 PM,12.1,9.5,12.70
4481,20-03-24 10:05:00 PM,12.1,9.5,12.70
